DATETIME,Environment:Outdoor Dry Bulb [C], TOTAL POWER[KW],DR Event,Power prediction
 12/25  16:45:00,14.4,157.82846,0,157.81751
 12/25  17:00:00,14.3,157.81751,0,118.88017
 12/25  17:15:00,14.25,118.88017,0,118.54417
 12/25  17:30:00,14.2,118.54417,0,118.41373
 12/25  17:45:00,14.15,118.41373,0,118.31344
 12/25  18:00:00,14.1,118.31344,0,67.58229
 12/25  18:15:00,14.025,67.58229,0,67.58229
 12/25  18:30:00,13.95,67.58229,0,67.58229
 12/25  18:45:00,13.875,67.58229,0,67.58229
 12/25  19:00:00,13.8,67.58229,0,56.31858
 12/25  19:15:00,13.2,56.31858,0,56.31858
 12/25  19:30:00,12.6,56.31858,0,56.31858
 12/25  19:45:00,12,56.31858,0,56.31858
 12/25  20:00:00,11.4,56.31858,0,56.31858
 12/25  20:15:00,10.8,56.31858,0,56.31858
 12/25  20:30:00,10.2,56.31858,0,56.31858
 12/25  20:45:00,9.6,56.31858,0,56.31858
 12/25  21:00:00,9,56.31858,0,56.31858
 12/25  21:15:00,8.4,56.31858,0,56.31858
 12/25  21:30:00,7.8,56.31858,0,56.31858
 12/25  21:45:00,7.2,56.31858,0,56.31858
 12/25  22:00:00,6.6,56.31858,0,56.31858
 12/25  22:15:00,6.35,56.31858,0,56.31858
 12/25  22:30:00,6.1,56.31858,0,56.31858
 12/25  22:45:00,5.85,56.31858,0,56.31858
 12/25  23:00:00,5.6,56.31858,0,56.31858
 12/25  23:15:00,5.625,56.31858,0,56.31858
 12/25  23:30:00,5.65,56.31858,0,56.31858
 12/25  23:45:00,5.675,56.31858,0,56.31858
 12/25  24:00:00,5.7,56.31858,0,56.31858
 12/26  00:15:00,5.775,56.31858,0,56.31858
 12/26  00:30:00,5.85,56.31858,0,56.31858
 12/26  00:45:00,5.925,56.31858,0,56.31858
 12/26  01:00:00,6,56.31858,0,56.31858
 12/26  01:15:00,5.85,56.31858,0,56.31858
 12/26  01:30:00,5.7,56.31858,0,56.31858
 12/26  01:45:00,5.55,56.31858,0,56.31858
 12/26  02:00:00,5.4,56.31858,0,56.31858
 12/26  02:15:00,4.95,56.31858,0,56.31858
 12/26  02:30:00,4.5,56.31858,0,56.31858
 12/26  02:45:00,4.05,56.31858,0,56.31858
 12/26  03:00:00,3.6,56.31858,0,56.31858
 12/26  03:15:00,3.2,56.31858,0,56.31858
 12/26  03:30:00,2.8,56.31858,0,56.31858
 12/26  03:45:00,2.4,56.31858,0,56.31858
 12/26  04:00:00,2,56.31858,0,56.31858
 12/26  04:15:00,2,56.31858,0,56.31858
 12/26  04:30:00,2,56.31858,0,56.31858
 12/26  04:45:00,2,56.31858,0,56.31858
 12/26  05:00:00,2,56.31858,0,56.31858
 12/26  05:15:00,2,56.31858,0,56.31858
 12/26  05:30:00,2,56.31858,0,56.31858
 12/26  05:45:00,2,56.31858,0,56.31858
 12/26  06:00:00,2,56.31858,0,110.42858
 12/26  06:15:00,2,110.42858,0,109.71811
 12/26  06:30:00,2,109.71811,0,109.45151
 12/26  06:45:00,2,109.45151,0,109.38568
 12/26  07:00:00,2,109.38568,0,143.7927
 12/26  07:15:00,2.6,143.7927,0,143.81074
 12/26  07:30:00,3.2,143.81074,0,143.8801
 12/26  07:45:00,3.8,143.8801,0,143.92741
 12/26  08:00:00,4.4,143.92741,0,183.01591
 12/26  08:15:00,4.975,183.01591,0,183.17231
 12/26  08:30:00,5.55,183.17231,0,183.24943
 12/26  08:45:00,6.125,183.24943,0,183.32943
 12/26  09:00:00,6.7,183.32943,0,199.17686
 12/26  09:15:00,7.275,199.17686,0,199.60855
 12/26  09:30:00,7.85,199.60855,0,200.03168
 12/26  09:45:00,8.425,200.03168,0,200.42724
 12/26  10:00:00,9,200.42724,0,210.96355
 12/26  10:15:00,9.575,210.96355,0,211.28811
 12/26  10:30:00,10.15,211.28811,0,211.53188
 12/26  10:45:00,10.725,211.53188,0,211.70569
 12/26  11:00:00,11.3,211.70569,0,212.88381
 12/26  11:15:00,11.9,212.88381,0,213.88432
 12/26  11:30:00,12.5,213.88432,0,215.27797
 12/26  11:45:00,13.1,215.27797,0,216.92816
 12/26  12:00:00,13.7,216.92816,0,221.9712
 12/26  12:15:00,14.275,221.9712,0,224.43661
 12/26  12:30:00,14.85,224.43661,0,226.96811
 12/26  12:45:00,15.425,226.96811,0,229.51769
 12/26  13:00:00,16,229.51769,0,232.88482
 12/26  13:15:00,16,232.88482,0,235.47969
 12/26  13:30:00,16,235.47969,0,237.12209
 12/26  13:45:00,16,237.12209,0,238.26466
 12/26  14:00:00,16,238.26466,0,232.99774
 12/26  14:15:00,16,232.99774,0,234.10446
 12/26  14:30:00,16,234.10446,0,233.55702
 12/26  14:45:00,16,233.55702,0,232.34953
 12/26  15:00:00,16,232.34953,0,217.78322
 12/26  15:15:00,16,217.78322,0,216.2221
 12/26  15:30:00,16,216.2221,0,212.85517
 12/26  15:45:00,16,212.85517,0,209.52954
 12/26  16:00:00,16,209.52954,0,166.29339
 12/26  16:15:00,15.425,166.29339,0,163.00532
 12/26  16:30:00,14.85,163.00532,0,161.43468
 12/26  16:45:00,14.275,161.43468,0,160.18398
 12/26  17:00:00,13.7,160.18398,0,120.70785
 12/26  17:15:00,13.1,120.70785,0,120.14687
 12/26  17:30:00,12.5,120.14687,0,119.96764
 12/26  17:45:00,11.9,119.96764,0,119.73457
 12/26  18:00:00,11.3,119.73457,0,67.58229
 12/26  18:15:00,10.725,67.58229,0,67.58229
 12/26  18:30:00,10.15,67.58229,0,67.58229
 12/26  18:45:00,9.575,67.58229,0,67.58229
 12/26  19:00:00,9,67.58229,0,56.31858
 12/26  19:15:00,8.825,56.31858,0,56.31858
 12/26  19:30:00,8.65,56.31858,0,56.31858
 12/26  19:45:00,8.475,56.31858,0,56.31858
 12/26  20:00:00,8.3,56.31858,0,56.31858
 12/26  20:15:00,8.175,56.31858,0,56.31858
 12/26  20:30:00,8.05,56.31858,0,56.31858
 12/26  20:45:00,7.925,56.31858,0,56.31858
 12/26  21:00:00,7.8,56.31858,0,56.31858
 12/26  21:15:00,7.6,56.31858,0,56.31858
 12/26  21:30:00,7.4,56.31858,0,56.31858
 12/26  21:45:00,7.2,56.31858,0,56.31858
 12/26  22:00:00,7,56.31858,0,56.31858
 12/26  22:15:00,7.05,56.31858,0,56.31858
 12/26  22:30:00,7.1,56.31858,0,56.31858
 12/26  22:45:00,7.15,56.31858,0,56.31858
 12/26  23:00:00,7.2,56.31858,0,56.31858
 12/26  23:15:00,7.325,56.31858,0,56.31858
 12/26  23:30:00,7.45,56.31858,0,56.31858
 12/26  23:45:00,7.575,56.31858,0,56.31858
 12/26  24:00:00,7.7,56.31858,0,56.31858
 12/27  00:15:00,7.725,56.31858,0,56.31858
 12/27  00:30:00,7.75,56.31858,0,56.31858
 12/27  00:45:00,7.775,56.31858,0,56.31858
 12/27  01:00:00,7.8,56.31858,0,56.31858
 12/27  01:15:00,7.525,56.31858,0,56.31858
 12/27  01:30:00,7.25,56.31858,0,56.31858
 12/27  01:45:00,6.975,56.31858,0,56.31858
 12/27  02:00:00,6.7,56.31858,0,56.31858
 12/27  02:15:00,6,56.31858,0,56.31858
 12/27  02:30:00,5.3,56.31858,0,56.31858
 12/27  02:45:00,4.6,56.31858,0,56.31858
 12/27  03:00:00,3.9,56.31858,0,56.31858
 12/27  03:15:00,3.225,56.31858,0,56.31858
 12/27  03:30:00,2.55,56.31858,0,56.31858
 12/27  03:45:00,1.875,56.31858,0,56.31858
 12/27  04:00:00,1.2,56.31858,0,56.31858
 12/27  04:15:00,1.275,56.31858,0,56.31858
 12/27  04:30:00,1.35,56.31858,0,56.31858
 12/27  04:45:00,1.425,56.31858,0,56.31858
 12/27  05:00:00,1.5,56.31858,0,56.31858
 12/27  05:15:00,1.6,56.31858,0,56.31858
 12/27  05:30:00,1.7,56.31858,0,56.31858
 12/27  05:45:00,1.8,56.31858,0,56.31858
 12/27  06:00:00,1.9,56.31858,0,111.04598
 12/27  06:15:00,2,111.04598,0,110.33017
 12/27  06:30:00,2.1,110.33017,0,109.95635
 12/27  06:45:00,2.2,109.95635,0,109.85688
 12/27  07:00:00,2.3,109.85688,0,144.35299
 12/27  07:15:00,3.075,144.35299,0,144.46271
 12/27  07:30:00,3.85,144.46271,0,144.46637
 12/27  07:45:00,4.625,144.46637,0,144.48666
 12/27  08:00:00,5.4,144.48666,0,183.61454
 12/27  08:15:00,6.125,183.61454,0,183.68009
 12/27  08:30:00,6.85,183.68009,0,183.71962
 12/27  08:45:00,7.575,183.71962,0,183.7954
 12/27  09:00:00,8.3,183.7954,0,199.4944
 12/27  09:15:00,9.075,199.4944,0,199.97684
 12/27  09:30:00,9.85,199.97684,0,200.44233
 12/27  09:45:00,10.625,200.44233,0,200.85981
 12/27  10:00:00,11.4,200.85981,0,211.39006
 12/27  10:15:00,11.6,211.39006,0,211.73033
 12/27  10:30:00,11.8,211.73033,0,211.96147
 12/27  10:45:00,12,211.96147,0,212.10376
 12/27  11:00:00,12.2,212.10376,0,213.86999
 12/27  11:15:00,12.325,213.86999,0,215.27477
 12/27  11:30:00,12.45,215.27477,0,216.75929
 12/27  11:45:00,12.575,216.75929,0,218.669
 12/27  12:00:00,12.7,218.669,0,223.66674
 12/27  12:15:00,12.875,223.66674,0,226.11764
 12/27  12:30:00,13.05,226.11764,0,228.44845
 12/27  12:45:00,13.225,228.44845,0,230.82616
 12/27  13:00:00,13.4,230.82616,0,234.15999
 12/27  13:15:00,13.6,234.15999,0,236.77619
 12/27  13:30:00,13.8,236.77619,0,238.40582
 12/27  13:45:00,14,238.40582,0,239.60101
 12/27  14:00:00,14.2,239.60101,0,234.28495
 12/27  14:15:00,14.325,234.28495,0,235.02806
 12/27  14:30:00,14.45,235.02806,0,234.66205
 12/27  14:45:00,14.575,234.66205,0,233.80918
 12/27  15:00:00,14.7,233.80918,0,219.48464
 12/27  15:15:00,14.875,219.48464,0,218.33776
 12/27  15:30:00,15.05,218.33776,0,215.27668
 12/27  15:45:00,15.225,215.27668,0,211.27843
 12/27  16:00:00,15.4,211.27843,0,167.53396
 12/27  16:15:00,14.725,167.53396,0,163.99491
 12/27  16:30:00,14.05,163.99491,0,162.21817
 12/27  16:45:00,13.375,162.21817,0,160.8003
 12/27  17:00:00,12.7,160.8003,0,121.1873
 12/27  17:15:00,12.05,121.1873,0,120.53555
 12/27  17:30:00,11.4,120.53555,0,120.24688
 12/27  17:45:00,10.75,120.24688,0,120.14144
 12/27  18:00:00,10.1,120.14144,0,67.58229
 12/27  18:15:00,9.425,67.58229,0,67.58229
 12/27  18:30:00,8.75,67.58229,0,67.58229
 12/27  18:45:00,8.075,67.58229,0,67.58229
 12/27  19:00:00,7.4,67.58229,0,56.31858
 12/27  19:15:00,7.225,56.31858,0,56.31858
 12/27  19:30:00,7.05,56.31858,0,56.31858
 12/27  19:45:00,6.875,56.31858,0,56.31858
 12/27  20:00:00,6.7,56.31858,0,56.31858
 12/27  20:15:00,6.55,56.31858,0,56.31858
 12/27  20:30:00,6.4,56.31858,0,56.31858
 12/27  20:45:00,6.25,56.31858,0,56.31858
 12/27  21:00:00,6.1,56.31858,0,56.31858
 12/27  21:15:00,5.925,56.31858,0,56.31858
 12/27  21:30:00,5.75,56.31858,0,56.31858
 12/27  21:45:00,5.575,56.31858,0,56.31858
 12/27  22:00:00,5.4,56.31858,0,56.31858
 12/27  22:15:00,5.125,56.31858,0,56.31858
 12/27  22:30:00,4.85,56.31858,0,56.31858
 12/27  22:45:00,4.575,56.31858,0,56.31858
 12/27  23:00:00,4.3,56.31858,0,56.31858
 12/27  23:15:00,4,56.31858,0,56.31858
 12/27  23:30:00,3.7,56.31858,0,56.31858
 12/27  23:45:00,3.4,56.31858,0,56.31858
 12/27  24:00:00,3.1,56.31858,0,56.31858
 12/28  00:15:00,2.875,56.31858,0,56.31858
 12/28  00:30:00,2.65,56.31858,0,56.31858
 12/28  00:45:00,2.425,56.31858,0,56.31858
 12/28  01:00:00,2.2,56.31858,0,56.31858
 12/28  01:15:00,2.1,56.31858,0,56.31858
 12/28  01:30:00,2,56.31858,0,56.31858
 12/28  01:45:00,1.9,56.31858,0,56.31858
 12/28  02:00:00,1.8,56.31858,0,56.31858
 12/28  02:15:00,1.9,56.31858,0,56.31858
 12/28  02:30:00,2,56.31858,0,56.31858
 12/28  02:45:00,2.1,56.31858,0,56.31858
 12/28  03:00:00,2.2,56.31858,0,56.31858
 12/28  03:15:00,2.3,56.31858,0,56.31858
 12/28  03:30:00,2.4,56.31858,0,56.31858
 12/28  03:45:00,2.5,56.31858,0,56.31858
 12/28  04:00:00,2.6,56.31858,0,56.31858
 12/28  04:15:00,2.5,56.31858,0,56.31858
 12/28  04:30:00,2.4,56.31858,0,56.31858
 12/28  04:45:00,2.3,56.31858,0,56.31858
 12/28  05:00:00,2.2,56.31858,0,56.31858
 12/28  05:15:00,2.1,56.31858,0,56.31858
 12/28  05:30:00,2,56.31858,0,56.31858
 12/28  05:45:00,1.9,56.31858,0,56.31858
 12/28  06:00:00,1.8,56.31858,0,110.89815
 12/28  06:15:00,1.725,110.89815,0,110.27268
 12/28  06:30:00,1.65,110.27268,0,109.90286
 12/28  06:45:00,1.575,109.90286,0,109.80624
 12/28  07:00:00,1.5,109.80624,0,144.2486
 12/28  07:15:00,1.85,144.2486,0,144.37543
 12/28  07:30:00,2.2,144.37543,0,144.38019
 12/28  07:45:00,2.55,144.38019,0,144.39904
 12/28  08:00:00,2.9,144.39904,0,183.52492
 12/28  08:15:00,3.225,183.52492,0,183.64524
 12/28  08:30:00,3.55,183.64524,0,183.68465
 12/28  08:45:00,3.875,183.68465,0,183.72061
 12/28  09:00:00,4.2,183.72061,0,199.13811
 12/28  09:15:00,4.575,199.13811,0,199.51918
 12/28  09:30:00,4.95,199.51918,0,199.82737
 12/28  09:45:00,5.325,199.82737,0,200.15806
 12/28  10:00:00,5.7,200.15806,0,210.64813
 12/28  10:15:00,6.475,210.64813,0,210.94908
 12/28  10:30:00,7.25,210.94908,0,211.21287
 12/28  10:45:00,8.025,211.21287,0,211.41653
 12/28  11:00:00,8.8,211.41653,0,212.6358
 12/28  11:15:00,9.55,212.6358,0,213.66813
 12/28  11:30:00,10.3,213.66813,0,215.1231
 12/28  11:45:00,11.05,215.1231,0,216.70514
 12/28  12:00:00,11.8,216.70514,0,221.77561
 12/28  12:15:00,12.575,221.77561,0,224.26505
 12/28  12:30:00,13.35,224.26505,0,226.7481
 12/28  12:45:00,14.125,226.7481,0,229.36499
 12/28  13:00:00,14.9,229.36499,0,232.5755
 12/28  13:15:00,14.825,232.5755,0,234.96874
 12/28  13:30:00,14.75,234.96874,0,236.43761
 12/28  13:45:00,14.675,236.43761,0,237.39451
 12/28  14:00:00,14.6,237.39451,0,231.87663
 12/28  14:15:00,14.5,231.87663,0,232.67732
 12/28  14:30:00,14.4,232.67732,0,231.97553
 12/28  14:45:00,14.3,231.97553,0,230.54708
 12/28  15:00:00,14.2,230.54708,0,216.35593
 12/28  15:15:00,14.1,216.35593,0,214.99439
 12/28  15:30:00,14,214.99439,0,211.7607
 12/28  15:45:00,13.9,211.7607,0,208.67133
 12/28  16:00:00,13.8,208.67133,0,166.21821
 12/28  16:15:00,13.4,166.21821,0,162.89605
 12/28  16:30:00,13,162.89605,0,161.45501
 12/28  16:45:00,12.6,161.45501,0,160.15689
 12/28  17:00:00,12.2,160.15689,0,120.78704
 12/28  17:15:00,11.725,120.78704,0,120.22569
 12/28  17:30:00,11.25,120.22569,0,120.10331
 12/28  17:45:00,10.775,120.10331,0,119.98052
 12/28  18:00:00,10.3,119.98052,0,67.58229
 12/28  18:15:00,9.9,67.58229,0,67.58229
 12/28  18:30:00,9.5,67.58229,0,67.58229
 12/28  18:45:00,9.1,67.58229,0,67.58229
 12/28  19:00:00,8.7,67.58229,0,56.31858
 12/28  19:15:00,8.5,56.31858,0,56.31858
 12/28  19:30:00,8.3,56.31858,0,56.31858
 12/28  19:45:00,8.1,56.31858,0,56.31858
 12/28  20:00:00,7.9,56.31858,0,56.31858
 12/28  20:15:00,7.775,56.31858,0,56.31858
 12/28  20:30:00,7.65,56.31858,0,56.31858
 12/28  20:45:00,7.525,56.31858,0,56.31858
 12/28  21:00:00,7.4,56.31858,0,56.31858
 12/28  21:15:00,7.2,56.31858,0,56.31858
 12/28  21:30:00,7,56.31858,0,56.31858
 12/28  21:45:00,6.8,56.31858,0,56.31858
 12/28  22:00:00,6.6,56.31858,0,56.31858
 12/28  22:15:00,6.475,56.31858,0,56.31858
 12/28  22:30:00,6.35,56.31858,0,56.31858
 12/28  22:45:00,6.225,56.31858,0,56.31858
 12/28  23:00:00,6.1,56.31858,0,56.31858
 12/28  23:15:00,6.025,56.31858,0,56.31858
 12/28  23:30:00,5.95,56.31858,0,56.31858
 12/28  23:45:00,5.875,56.31858,0,56.31858
 12/28  24:00:00,5.8,56.31858,0,45.05486
 12/29  00:15:00,5.7,45.05486,0,45.05486
 12/29  00:30:00,5.6,45.05486,0,45.05486
 12/29  00:45:00,5.5,45.05486,0,45.05486
 12/29  01:00:00,5.4,45.05486,0,45.05486
 12/29  01:15:00,5.2,45.05486,0,45.05486
 12/29  01:30:00,5,45.05486,0,45.05486
 12/29  01:45:00,4.8,45.05486,0,45.05486
 12/29  02:00:00,4.6,45.05486,0,45.05486
 12/29  02:15:00,4.275,45.05486,0,45.05486
 12/29  02:30:00,3.95,45.05486,0,45.05486
 12/29  02:45:00,3.625,45.05486,0,45.05486
 12/29  03:00:00,3.3,45.05486,0,45.05486
 12/29  03:15:00,2.925,45.05486,0,45.05486
 12/29  03:30:00,2.55,45.05486,0,45.05486
 12/29  03:45:00,2.175,45.05486,0,45.05486
 12/29  04:00:00,1.8,45.05486,0,45.05486
 12/29  04:15:00,1.975,45.05486,0,45.05486
 12/29  04:30:00,2.15,45.05486,0,45.05486
 12/29  04:45:00,2.325,45.05486,0,45.05486
 12/29  05:00:00,2.5,45.05486,0,45.05486
 12/29  05:15:00,2.65,45.05486,0,45.05486
 12/29  05:30:00,2.8,45.05486,0,45.05486
 12/29  05:45:00,2.95,45.05486,0,45.05486
 12/29  06:00:00,3.1,45.05486,0,45.05486
 12/29  06:15:00,3.275,45.05486,0,45.05486
 12/29  06:30:00,3.45,45.05486,0,45.05486
 12/29  06:45:00,3.625,45.05486,0,45.05486
 12/29  07:00:00,3.8,45.05486,0,45.05486
 12/29  07:15:00,4.225,45.05486,0,45.05486
 12/29  07:30:00,4.65,45.05486,0,45.05486
 12/29  07:45:00,5.075,45.05486,0,45.05486
 12/29  08:00:00,5.5,45.05486,0,45.05486
 12/29  08:15:00,5.95,45.05486,0,45.05486
 12/29  08:30:00,6.4,45.05486,0,45.05486
 12/29  08:45:00,6.85,45.05486,0,45.05486
 12/29  09:00:00,7.3,45.05486,0,45.05486
 12/29  09:15:00,7.725,45.05486,0,45.05486
 12/29  09:30:00,8.15,45.05486,0,45.05486
 12/29  09:45:00,8.575,45.05486,0,45.05486
 12/29  10:00:00,9,45.05486,0,45.05486
 12/29  10:15:00,9.325,45.05486,0,45.05486
 12/29  10:30:00,9.65,45.05486,0,45.05486
 12/29  10:45:00,9.975,45.05486,0,45.05486
 12/29  11:00:00,10.3,45.05486,0,45.05486
 12/29  11:15:00,10.675,45.05486,0,45.05486
 12/29  11:30:00,11.05,45.05486,0,45.05486
 12/29  11:45:00,11.425,45.05486,0,45.05486
 12/29  12:00:00,11.8,45.05486,0,45.05486
 12/29  12:15:00,12.125,45.05486,0,45.05486
 12/29  12:30:00,12.45,45.05486,0,45.05486
 12/29  12:45:00,12.775,45.05486,0,45.05486
 12/29  13:00:00,13.1,45.05486,0,45.05486
 12/29  13:15:00,13.175,45.05486,0,45.05486
 12/29  13:30:00,13.25,45.05486,0,45.05486
 12/29  13:45:00,13.325,45.05486,0,45.05486
 12/29  14:00:00,13.4,45.05486,0,45.05486
 12/29  14:15:00,13.5,45.05486,0,45.05486
 12/29  14:30:00,13.6,45.05486,0,45.05486
 12/29  14:45:00,13.7,45.05486,0,45.05486
 12/29  15:00:00,13.8,45.05486,0,45.05486
 12/29  15:15:00,13.9,45.05486,0,45.05486
 12/29  15:30:00,14,45.05486,0,45.05486
 12/29  15:45:00,14.1,45.05486,0,45.05486
 12/29  16:00:00,14.2,45.05486,0,45.05486
 12/29  16:15:00,14.1,45.05486,0,45.05486
 12/29  16:30:00,14,45.05486,0,45.05486
 12/29  16:45:00,13.9,45.05486,0,45.05486
 12/29  17:00:00,13.8,45.05486,0,45.05486
 12/29  17:15:00,13.7,45.05486,0,45.05486
 12/29  17:30:00,13.6,45.05486,0,45.05486
 12/29  17:45:00,13.5,45.05486,0,45.05486
 12/29  18:00:00,13.4,45.05486,0,45.05486
 12/29  18:15:00,13.325,45.05486,0,45.05486
 12/29  18:30:00,13.25,45.05486,0,45.05486
 12/29  18:45:00,13.175,45.05486,0,45.05486
 12/29  19:00:00,13.1,45.05486,0,45.05486
 12/29  19:15:00,12.85,45.05486,0,45.05486
 12/29  19:30:00,12.6,45.05486,0,45.05486
 12/29  19:45:00,12.35,45.05486,0,45.05486
 12/29  20:00:00,12.1,45.05486,0,45.05486
 12/29  20:15:00,11.825,45.05486,0,45.05486
 12/29  20:30:00,11.55,45.05486,0,45.05486
 12/29  20:45:00,11.275,45.05486,0,45.05486
 12/29  21:00:00,11,45.05486,0,45.05486
 12/29  21:15:00,10.775,45.05486,0,45.05486
 12/29  21:30:00,10.55,45.05486,0,45.05486
 12/29  21:45:00,10.325,45.05486,0,45.05486
 12/29  22:00:00,10.1,45.05486,0,45.05486
 12/29  22:15:00,9.625,45.05486,0,45.05486
 12/29  22:30:00,9.15,45.05486,0,45.05486
 12/29  22:45:00,8.675,45.05486,0,45.05486
 12/29  23:00:00,8.2,45.05486,0,45.05486
 12/29  23:15:00,7.55,45.05486,0,45.05486
 12/29  23:30:00,6.9,45.05486,0,45.05486
 12/29  23:45:00,6.25,45.05486,0,45.05486
 12/29  24:00:00,5.6,45.05486,0,45.05486
 12/30  00:15:00,4.975,45.05486,0,45.05486
 12/30  00:30:00,4.35,45.05486,0,45.05486
 12/30  00:45:00,3.725,45.05486,0,45.05486
 12/30  01:00:00,3.1,45.05486,0,45.05486
 12/30  01:15:00,2.75,45.05486,0,45.05486
 12/30  01:30:00,2.4,45.05486,0,45.05486
 12/30  01:45:00,2.05,45.05486,0,45.05486
 12/30  02:00:00,1.7,45.05486,0,45.05486
 12/30  02:15:00,1.65,45.05486,0,45.05486
 12/30  02:30:00,1.6,45.05486,0,45.05486
 12/30  02:45:00,1.55,45.05486,0,45.05486
 12/30  03:00:00,1.5,45.05486,0,45.05486
 12/30  03:15:00,1.425,45.05486,0,45.05486
 12/30  03:30:00,1.35,45.05486,0,45.05486
 12/30  03:45:00,1.275,45.05486,0,45.05486
 12/30  04:00:00,1.2,45.05486,0,45.05486
 12/30  04:15:00,1.4,45.05486,0,45.05486
 12/30  04:30:00,1.6,45.05486,0,45.05486
 12/30  04:45:00,1.8,45.05486,0,45.05486
 12/30  05:00:00,2,45.05486,0,45.05486
 12/30  05:15:00,2.25,45.05486,0,45.05486
 12/30  05:30:00,2.5,45.05486,0,45.05486
 12/30  05:45:00,2.75,45.05486,0,45.05486
 12/30  06:00:00,3,45.05486,0,45.05486
 12/30  06:15:00,3.2,45.05486,0,45.05486
 12/30  06:30:00,3.4,45.05486,0,45.05486
 12/30  06:45:00,3.6,45.05486,0,45.05486
 12/30  07:00:00,3.8,45.05486,0,45.05486
 12/30  07:15:00,4.625,45.05486,0,45.05486
 12/30  07:30:00,5.45,45.05486,0,45.05486
 12/30  07:45:00,6.275,45.05486,0,45.05486
 12/30  08:00:00,7.1,45.05486,0,45.05486
 12/30  08:15:00,7.95,45.05486,0,45.05486
 12/30  08:30:00,8.8,45.05486,0,45.05486
 12/30  08:45:00,9.65,45.05486,0,45.05486
 12/30  09:00:00,10.5,45.05486,0,45.05486
 12/30  09:15:00,11.325,45.05486,0,45.05486
 12/30  09:30:00,12.15,45.05486,0,45.05486
 12/30  09:45:00,12.975,45.05486,0,45.05486
 12/30  10:00:00,13.8,45.05486,0,45.05486
 12/30  10:15:00,14.25,45.05486,0,45.05486
 12/30  10:30:00,14.7,45.05486,0,45.05486
 12/30  10:45:00,15.15,45.05486,0,45.05486
 12/30  11:00:00,15.6,45.05486,0,45.05486
 12/30  11:15:00,16.075,45.05486,0,45.05486
 12/30  11:30:00,16.55,45.05486,0,45.05486
 12/30  11:45:00,17.025,45.05486,0,45.05486
 12/30  12:00:00,17.5,45.05486,0,45.05486
 12/30  12:15:00,17.975,45.05486,0,45.05486
 12/30  12:30:00,18.45,45.05486,0,45.05486
 12/30  12:45:00,18.925,45.05486,0,45.05486
 12/30  13:00:00,19.4,45.05486,0,45.05486
 12/30  13:15:00,19.15,45.05486,0,45.05486
 12/30  13:30:00,18.9,45.05486,0,45.05486
 12/30  13:45:00,18.65,45.05486,0,45.05486
 12/30  14:00:00,18.4,45.05486,0,45.05486
 12/30  14:15:00,18.175,45.05486,0,45.05486
 12/30  14:30:00,17.95,45.05486,0,45.05486
 12/30  14:45:00,17.725,45.05486,0,45.05486
 12/30  15:00:00,17.5,45.05486,0,45.05486
 12/30  15:15:00,17.275,45.05486,0,45.05486
 12/30  15:30:00,17.05,45.05486,0,45.05486
 12/30  15:45:00,16.825,45.05486,0,45.05486
 12/30  16:00:00,16.6,45.05486,0,45.05486
 12/30  16:15:00,16.05,45.05486,0,45.05486
 12/30  16:30:00,15.5,45.05486,0,45.05486
 12/30  16:45:00,14.95,45.05486,0,45.05486
 12/30  17:00:00,14.4,45.05486,0,45.05486
 12/30  17:15:00,13.875,45.05486,0,45.05486
 12/30  17:30:00,13.35,45.05486,0,45.05486
 12/30  17:45:00,12.825,45.05486,0,45.05486
 12/30  18:00:00,12.3,45.05486,0,45.05486
 12/30  18:15:00,11.775,45.05486,0,45.05486
 12/30  18:30:00,11.25,45.05486,0,45.05486
 12/30  18:45:00,10.725,45.05486,0,45.05486
 12/30  19:00:00,10.2,45.05486,0,45.05486
 12/30  19:15:00,9.675,45.05486,0,45.05486
 12/30  19:30:00,9.15,45.05486,0,45.05486
 12/30  19:45:00,8.625,45.05486,0,45.05486
 12/30  20:00:00,8.1,45.05486,0,45.05486
 12/30  20:15:00,7.55,45.05486,0,45.05486
 12/30  20:30:00,7,45.05486,0,45.05486
 12/30  20:45:00,6.45,45.05486,0,45.05486
 12/30  21:00:00,5.9,45.05486,0,45.05486
 12/30  21:15:00,5.375,45.05486,0,45.05486
 12/30  21:30:00,4.85,45.05486,0,45.05486
 12/30  21:45:00,4.325,45.05486,0,45.05486
 12/30  22:00:00,3.8,45.05486,0,45.05486
 12/30  22:15:00,3.65,45.05486,0,45.05486
 12/30  22:30:00,3.5,45.05486,0,45.05486
 12/30  22:45:00,3.35,45.05486,0,45.05486
 12/30  23:00:00,3.2,45.05486,0,45.05486
 12/30  23:15:00,3.325,45.05486,0,45.05486
 12/30  23:30:00,3.45,45.05486,0,45.05486
 12/30  23:45:00,3.575,45.05486,0,45.05486
 12/30  24:00:00,3.7,45.05486,0,56.31858
 12/31  00:15:00,3.875,56.31858,0,56.31858
 12/31  00:30:00,4.05,56.31858,0,56.31858
 12/31  00:45:00,4.225,56.31858,0,56.31858
 12/31  01:00:00,4.4,56.31858,0,56.31858
 12/31  01:15:00,4.375,56.31858,0,56.31858
 12/31  01:30:00,4.35,56.31858,0,56.31858
 12/31  01:45:00,4.325,56.31858,0,56.31858
 12/31  02:00:00,4.3,56.31858,0,56.31858
 12/31  02:15:00,4,56.31858,0,56.31858
 12/31  02:30:00,3.7,56.31858,0,56.31858
